doc_id,source,source_document_id,title,pages,summary,keywords,detail_url,pdf_url
rtve_1774,rtve_buscador,1774,D.29._AGA-83-09301_exp._5,3,"Los documentos corresponden a tres cartas fechadas en 1981, dirigidas por autoridades alemanas al Ministro de Asuntos Exteriores español, José Pedro Pérez Llorca, tras el intento de golpe de Estado en España. La primera, enviada por el Embajador alemán Lothar Lahn el 25 de febrero de 1981, acompaña ...",40'323.2 (46)-19/31 SE SABINETE DEL CA. MINISTRO,https://23fbuscador.rtve.es/document/ocr/1774?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/166_2026_d29_aga_83_09301_exp_5.pdf
rtve_1773,rtve_buscador,1773,D.28._AGA-83-09301_exp._5,1,"La página 1 contiene mensajes oficiales de apoyo y felicitación desde el Reino Unido tras el intento de golpe de Estado en España. La Reina Isabel II expresa su admiración y felicita al Rey Juan Carlos I y a quienes defendieron el orden constitucional. De igual forma, el Speaker de la Cámara de los ...",Servicio de Información y Prensa Embajada Británica Fernando el Santo 16,https://23fbuscador.rtve.es/document/ocr/1773?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/165_2026_d28_aga_83_09301_exp_5.pdf
rtve_1772,rtve_buscador,1772,D.27._AGA-83-09301_exp._5,1,"El comunicado oficial del Ministerio de Asuntos Exteriores de España, fechado el 5 de marzo de 1981 y dirigido al Embajador en Londres, instruye transmitir a la Reina Isabel II un mensaje de agradecimiento de parte del Rey Don Juan Carlos. En este mensaje, el Rey agradece las felicitaciones por el f...",MINISTERIO DE ASUNTOS EXTERIORES CIFRA Núm. 66,https://23fbuscador.rtve.es/document/ocr/1772?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/164_2026_d27_aga_83_09301_exp_5.pdf
rtve_1771,rtve_buscador,1771,D.26._AGA-83-09301_exp._5,1,"El comunicado oficial del Ministerio de Asuntos Exteriores de España, fechado el 6 de marzo de 1981, instruye al Embajador en Bonn para transmitir un mensaje del Rey Juan Carlos I al Presidente de la República Federal de Alemania. En el mensaje, el Rey agradece el apoyo recibido tras el intento de a...",10'323.2 (48)-17/31 AS MINISTERIO DE ASUNTOS EXTERIORES Dirección General de Europa,https://23fbuscador.rtve.es/document/ocr/1771?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/163_2026_d26_aga_83_09301_exp_5.pdf
rtve_1770,rtve_buscador,1770,D.25._AGA-83-08764_exp._5,2,"El documento consta de dos páginas relacionadas con el juicio a los implicados en el intento de golpe de Estado en España en febrero de 1981. La primera página presenta una comunicación oficial de la Embajada de España en La Habana, fechada el 7 de abril de 1982, dirigida al Ministro de Asuntos Exte...",Embajada de España La Habana 7 de abril de 1982,https://23fbuscador.rtve.es/document/ocr/1770?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/162_2026_d25_aga_83_08764_exp_5.pdf
rtve_1769,rtve_buscador,1769,D.24._AGA-83-07633_exp._4,1,"La página 1 presenta una carta del 2 de marzo de 1981 del Departamento del Ministro de Fibroamérica dirigida al Ministro de Asuntos Exteriores de España, José Pedro Pérez-Llorca. En ella se felicita la resistencia democrática española frente al secuestro en el Congreso, resaltando la admiración inte...",DEPARTAMENTO MINISTRO FIBROAMERICA,https://23fbuscador.rtve.es/document/ocr/1769?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/161_2026_d24_aga_83_07633_exp_4.pdf
rtve_1768,rtve_buscador,1768,D.23._AGA-83-07633_exp._4,1,"La carta fechada el 25 de marzo de 1981, enviada desde el Palacio de la Zarzuela, agradece al Secretario de la Cámara de Representantes de Puerto Rico el mensaje de solidaridad hacia España en momentos difíciles recientes. Resalta la relación histórica y afectuosa entre ambos pueblos, reafirmando lo...",PALACIO DE LA ZARZUELA 25 de Marzo de 1.981 Cámara de Representantes de Puerto Rico,https://23fbuscador.rtve.es/document/ocr/1768?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/160_2026_d23_aga_83_07633_exp_4.pdf
rtve_1767,rtve_buscador,1767,"""Informe de las distintas Jefaturas Superiores: Comisaría General de Información. """"Situación actual en las distintas regiones policiales y acciones de protesta previstas en relación a la ocupación del Palacio del Congreso de los Diputados"""" (26 de febrero de 1981).""",34,"El documento es un amplio informe fechado el 26 de febrero de 1981, elaborado por la Comisaría General de Información, que analiza en detalle las diversas reacciones políticas, sociales y policiales en España tras el intento de golpe de Estado del 23-F liderado por el Teniente Coronel Tejero y fuerz...",39-494 COMISARIA GENERAL DE INFORMACION 01259,https://23fbuscador.rtve.es/document/ocr/1767?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/15_1981_informe_de_las_distintas_jefaturas_superiores_comisaria_general_de_informacion_s.pdf
rtve_1766,rtve_buscador,1766,D.22._AGA-83-07633_exp._4,2,El documento reúne comunicaciones oficiales y una carta de apoyo en 1981 relacionadas con la defensa de la democracia en España tras el intento de golpe de estado del 23 de febrero. La Embajada de España en Montevideo informa al Ministro de Asuntos Exteriores en Madrid sobre las muestras de respaldo...,JD/ai. 44'323.2(46)-1/9 Embajada de España DIRECCION GENERAL DE IBEROAMERICA,https://23fbuscador.rtve.es/document/ocr/1766?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/159_2026_d22_aga_83_07633_exp_4.pdf
rtve_1765,rtve_buscador,1765,D.21._AGA-83-07633_exp._4,2,"Ambas páginas recogen notas verbales intercambiadas en marzo y abril de 1981 entre el Ministerio de Asuntos Exteriores de España y la Embajada de Cuba en Madrid, con mensajes dirigidos a los respectivos jefes de Estado. En la primera, Cuba felicita y valora la rápida actuación del Rey Juan Carlos I ...",441323.2 (48)-1/9 MINISTERIO DE ASUNTOS EXTERIORES DIRECCION GENERAL PARA IBEROAMERICA,https://23fbuscador.rtve.es/document/ocr/1765?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/158_2026_d21_aga_83_07633_exp_4.pdf
rtve_1764,rtve_buscador,1764,D.20._AGA-83-07633_exp._4,3,"El documento es una comunicación oficial de la Embajada de España en Buenos Aires, fechada en mayo de 1981, que remite una nota del Partido Socialista Popular (PSP) argentino. En la comunicación se destaca al Secretario General del PSP, Dr. Guillermo Estévez Boero, como una persona moderada y recono...",FA/amg. 441 323.2 (46)-1/9 Embajada de España Buenos Aires 14 de mayo 1981,https://23fbuscador.rtve.es/document/ocr/1764?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/157_2026_d20_aga_83_07633_exp_4.pdf
rtve_1763,rtve_buscador,1763,D.19._AGA-83-07633_exp._4,2,"El documento consiste en una comunicación de la Embajada de España, fechada el 18 de mayo de 1981, dirigida al Ministro de Asuntos Exteriores, en la que se adjunta un recorte del artículo ""Monarquía Nacional"" de Julián Marías, publicado en ""Novedades"". El artículo destaca el alto prestigio del Rey D...",Embajada de España IBEROAMERICA 18 MAYO 1981,https://23fbuscador.rtve.es/document/ocr/1763?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/156_2026_d19_aga_83_07633_exp_4.pdf
rtve_1762,rtve_buscador,1762,D.18._AGA-83-07633_exp._4,2,"El documento consta de dos páginas fechadas en junio de 1981 que abordan aspectos políticos y diplomáticos relacionados con España. La primera página contiene un comunicado formal del Consulado General de España en Córdoba dirigido al Ministro de Asuntos Exteriores en Madrid, acompañado de un recort...","Córdoba 16 de Junio de 1981 44 328,2 (46)-1/9",https://23fbuscador.rtve.es/document/ocr/1762?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/155_2026_d18_aga_83_07633_exp_4.pdf
rtve_1761,rtve_buscador,1761,D.17._AGMAE_R40201_Exp._215,1,"La página 1 presenta una comunicación oficial de la Cámara Municipal de Campo Maior dirigida al Cónsul de España en Elvas, fechada el 13 de marzo de 1921. En ella se expresa el rechazo unánime a la tentativa de golpe fascista ocurrida en España el 23 de febrero de 1921, destacando el repudio a la su...",S. R. CÂMARA MUNICIPAL DE CAMPO MAIOR SECRETARIA,https://23fbuscador.rtve.es/document/ocr/1761?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/154_2026_d17_agmae_r40201_exp_215.pdf
rtve_1760,rtve_buscador,1760,D.16._AGMAE_R40201_Exp._215,1,"La página 1 contiene una moción aprobada unánimemente por la Asamblea Municipal de Campo Maior el 19 de febrero de 1961, dirigida al Cónsul de España en Elvas. En esta, la asamblea manifiesta su rechazo al intento de golpe fascista ocurrido el 23 de febrero en el Congreso de los Diputados de España,...",ASSEMBLEIA MUNICIPAL DO CONCELHO DE CAMPO MAIOR Chanceler do Consulado de Espanha em ELVAS 24. FEB. 1961,https://23fbuscador.rtve.es/document/ocr/1760?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/153_2026_d16_agmae_r40201_exp_215.pdf
rtve_1759,rtve_buscador,1759,D.15._AGMAE_R40201_Exp._215,2,"El documento consta de una comunicación oficial de la Cámara Municipal de Elvas al Cónsul de España, enviando una copia de una moción de solidaridad con el pueblo español. Esta moción, propuesta por la Aliança Povo Unido (APU) y aprobada en la sesión municipal del 26 de febrero de 1981, condena el i...",CÂMARA MUNICIPAL DE ELVAS S. R. Consul de Espanha,https://23fbuscador.rtve.es/document/ocr/1759?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/152_2026_d15_agmae_r40201_exp_215.pdf
rtve_1758,rtve_buscador,1758,D.14._AGMAE_R39017_Exp._4,2,"Las dos páginas analizan la controversia generada por las declaraciones del Secretario de Estado estadounidense Alexander Haig tras la toma del Parlamento español por guardias civiles rebeldes en febrero de 1991. Haig calificó el evento como un ""asunto interno"" de España, postura que provocó crítica...",ALEXANDER M HAIG JR SECRETARY OF STATE PARLIAMENT,https://23fbuscador.rtve.es/document/ocr/1758?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/151_2026_d14_agmae_r39017_exp_4.pdf
rtve_1757,rtve_buscador,1757,D.13._AGMAE_R39017_Exp._4,1,"La carta, fechada el 16 de marzo de 1981 en Madrid y escrita por José Pedro Pérez-Llorca, agradece al embajador estadounidense Terence A. Todman el envío de una resolución del Congreso de Estados Unidos del 4 de marzo. En ella se valora positivamente el reconocimiento del Congreso estadounidense hac...",Madrid 16 de marzo de 1981 Excmo. Sr. Terence A. Todman,https://23fbuscador.rtve.es/document/ocr/1757?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/150_2026_d13_agmae_r39017_exp_4.pdf
rtve_1756,rtve_buscador,1756,"""Informe de las distintas Jefaturas Superiores: Comisaría General de Información. """"Situación actual en las distintas regiones policiales y acciones de protesta previstas en relación a la ocupación del Palacio del Congreso de los Diputados"""" (25 de febrero de 1981).""",24,"El documento presenta un informe detallado y actualizado sobre el contexto social, político y policial en España en torno al fallido golpe de Estado del 23 de febrero de 1981, con énfasis en las protestas, respuestas policiales y reacciones políticas y sociales en las distintas regiones del país.

S...",COMISARIA GENERAL DE INFORMACION SITUACION ACTUAL EN LAS DISTINTAS REGIONES POLICIALES ACCIONES DE PROTESTA,https://23fbuscador.rtve.es/document/ocr/1756?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/14_1981_informe_de_las_distintas_jefaturas_superiores_comisaria_general_de_informacion_s.pdf
rtve_1755,rtve_buscador,1755,D.12._AGMAE_R39017_Exp._4,1,El documento fechado en Washington el 10 de marzo de 1981 contiene una declaración conjunta de los ministros de Estados Unidos y Alemania Federal que reconoce la fortaleza de las instituciones democráticas en España. Ambos expresan plena confianza en el futuro político español tras recientes acontec...,MINISTERIO DE ASUNTOS EXTERIORES Núm. 179 WASHINGTON,https://23fbuscador.rtve.es/document/ocr/1755?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/149_2026_d12_agmae_r39017_exp_4.pdf
rtve_1754,rtve_buscador,1754,D.11._AGMAE_R39017_Exp._4,1,"El documento corresponde a la respuesta del Rey de España a una carta del Presidente de Estados Unidos, fechada el 10 de marzo de 1931. En ella, el Rey agradece los elogios recibidos hacia las instituciones democráticas españolas y hacia su persona, en relación con los acontecimientos del 23 y 24 de...",JLBB/ng Madrid 10 de marzo de 1931,https://23fbuscador.rtve.es/document/ocr/1754?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/148_2026_d11_agmae_r39017_exp_4.pdf
rtve_1753,rtve_buscador,1753,D.10._AGMAE_R39017_Exp._4,1,"El comunicado urgente del Ministerio de Asuntos Exteriores de España, fechado el 5 de marzo de 1981 y dirigido al embajador en Washington, transmite el mensaje del presidente Leopoldo Calvo Sotelo en respuesta a la felicitación del presidente Reagan por su nombramiento. En él, Calvo Sotelo agradece ...",MINISTERIO DE ASUNTOS EXTERIORES CIFRA Núm. 93 AMERICA DEL NORTE Y PACIFICO,https://23fbuscador.rtve.es/document/ocr/1753?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/147_2026_d10_agmae_r39017_exp_4.pdf
rtve_1752,rtve_buscador,1752,D.9._AGMAE_R39017_Exp._4,1,"La carta, fechada el 4 de marzo de 1931 en Madrid y dirigida al Secretario de Estado Alexander M. Haig, en la que José Pedro Pérez Llorca agradece la felicitación por la solución satisfactoria de problemas en España, resalta la fortaleza de las instituciones democráticas españolas y expresa su deseo...",JLBB/mac 63 328(46)-17 Madrid,https://23fbuscador.rtve.es/document/ocr/1752?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/146_2026_d9_agmae_r39017_exp_4.pdf
rtve_1751,rtve_buscador,1751,D.8._AGMAE_R39017_Exp._4,3,"Las páginas presentan documentos relacionados con la respuesta de Estados Unidos al intento de golpe de Estado en España en febrero de 1981. Las páginas 1 y 2 contienen la Resolución Concurrente 85 del Congreso estadounidense, fechada el 4 de marzo de 1981, que condena el asalto ilegal al Parlamento...","EMBASSY OF THE UNITED STATES OF AMERICA March 4, 1981 HOUSE CONCURRENT RESOLUTION 85",https://23fbuscador.rtve.es/document/ocr/1751?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/145_2026_d8_agmae_r39017_exp_4.pdf
rtve_1750,rtve_buscador,1750,D.7._AGMAE_R39017_Exp._4,1,"La carta de Ronald Reagan al primer ministro español Leopoldo Calvo Sotelo felicita su nombramiento y subraya la importancia de la colaboración entre España y Estados Unidos para enfrentar desafíos globales. Destaca la amistad y cooperación bilateral como fundamentales para promover la democracia, l...",Mr. Prime Minister President of the Government of Spain Spain,https://23fbuscador.rtve.es/document/ocr/1750?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/144_2026_d7_agmae_r39017_exp_4.pdf
rtve_1749,rtve_buscador,1749,D.6._AGMAE_R39017_Exp. 4,1,"La página 1 presenta una carta fechada el 27 de febrero de 1981, en la que el presidente Ronald Reagan felicita al Rey Juan Carlos I de España por su valiente y decidida defensa de las instituciones democráticas frente a un intento de cambio violento. Reagan resalta el ejemplo pacífico y democrático...","Washington, D. C. February 27, 1981 Your Majesty",https://23fbuscador.rtve.es/document/ocr/1749?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/143_2026_d6_agmae_r39017_exp_4.pdf
rtve_1748,rtve_buscador,1748,D.5._AGMAE_R39017_Exp._4,1,"La página 1 presenta una carta fechada el 27 de febrero de 1981, en la que el embajador de Estados Unidos en Madrid, Terence A. Todman, se dirige al Ministro de Asuntos Exteriores español, José Pedro Pérez-Llorca. En la misiva, transmite un mensaje del Secretario de Estado Alexander M. Haig y un anu...",EMBASSY OF THE UNITED STATES OF AMERICA MADRID THE AMBASSADOR,https://23fbuscador.rtve.es/document/ocr/1748?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/142_2026_d5_agmae_r39017_exp_4.pdf
rtve_1747,rtve_buscador,1747,D.4._AGMAE_R39017_Exp._4,1,"La carta, fechada el 26 de febrero de 1981 y enviada desde Washington D.C., es una felicitación del Secretario de Estado Alexander M. Haig al Ministro de Asuntos Exteriores español, José Pedro Pérez-Llorca. En ella, Haig expresa su admiración por la exitosa resolución de la situación ocurrida en las...","Washington, D.C. February 26, 1981 Mr. Minister",https://23fbuscador.rtve.es/document/ocr/1747?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/141_2026_d4_agmae_r39017_exp_4.pdf
rtve_1746,rtve_buscador,1746,D.3._AGMAE_R39017_Exp._4,2,"Ambas páginas contienen declaraciones del Departamento de Estado de EE.UU. fechadas el 24 de febrero de 1981, que expresan apoyo y atención a los recientes acontecimientos en España relacionados con un intento de golpe contra la democracia. Se destaca que el ataque provino de un grupo reducido, mien...","Washington, D.C. Feb. 24, 1981 DECLARACION DEL PORTAVOZ DEL DEPARTAMENTO DE ESTADO",https://23fbuscador.rtve.es/document/ocr/1746?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/140_2026_d3_agmae_r39017_exp_4.pdf
rtve_1745,rtve_buscador,1745,"""Informe de las distintas Jefaturas Superiores: Comisaría General de Información. """"Situación actual en las distintas regiones policiales y acciones de protesta previstas en relación a la ocupación del Palacio del Congreso de los Diputados"""" (24 de febrero de 1981).""",21,"El informe detalla la situación nacional tras el intento de golpe de Estado del 23 de febrero de 1981, centrado en la ocupación del Palacio del Congreso de los Diputados y la respuesta social y policial en diversas regiones españolas.

En general, predominó la normalidad en la mayoría de las regione...",34-47+ DCP(H) SITUACION ACTUAL EN LAS DISTINTAS REGIONES POLICIALES,https://23fbuscador.rtve.es/document/ocr/1745?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/13_1981_informe_de_las_distintas_jefaturas_superiores_comisaria_general_de_informacion_s.pdf
rtve_1744,rtve_buscador,1744,D.2._AGMAE_R39017_Exp._4,1,"La página 1 contiene comentarios del Secretario Haig sobre España tras el intento de golpe de Estado de marzo de 1981. Haig evitó emitir juicios inmediatos, considerando el asunto como interno. El comunicado de Dyess resaltó que el desafío a la democracia fue limitado, con la mayoría de las fuerzas ...",USICA 10601 USICA4 AMB,https://23fbuscador.rtve.es/document/ocr/1744?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/139_2026_d2_agmae_r39017_exp_4.pdf
rtve_1743,rtve_buscador,1743,D.1._AGMAE_R39017_Exp._4,2,"Estas dos páginas recopilan mensajes y comunicaciones diplomáticas clave entre Estados Unidos y España durante febrero y marzo, centradas en la reacción internacional a eventos ocurridos a finales de febrero en Madrid. La página 1 se enfoca en declaraciones oficiales estadounidenses, incluyendo las ...",MINISTERIO DE ASUNTOS EXTERIORES DIRECCION GENERAL DE POLITICA EXTERIOR PARA AMERICA DEL NORTE Y PACIFICO,https://23fbuscador.rtve.es/document/ocr/1743?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/138_2026_d1_agmae_r39017_exp_4.pdf
rtve_1742,rtve_buscador,1742,SECRETO: distribución de los procesados por la Causa 2/81 en diferentes Unidades militares durante el juicio.,4,"El documento, fechado el 31 de mayo de 1982 y dirigido al Ministro de Defensa Alberto Oliart por el Capitán General Ricardo Arozarena Girón, propone una organización del personal militar implicado en el proceso del 23-F en dos fases: una inicial antes de la comunicación de sentencias y otra posterio...",Madrid 31 de Mayo de 1.982 EXCMO. SR. D. ALBERTO OLIART SAUSSOL,https://23fbuscador.rtve.es/document/ocr/1742?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/137_2026_secreto_distribucion_de_los_procesados_por_la_causa_281_en_diferentes_unidades_m.pdf
rtve_1741,rtve_buscador,1741,SECRETO: información sobre circunstancias de la detención de Milans del Bosch.,6,"El documento compuesto por seis páginas detalla la tramitación y resolución de un recurso presentado por el Teniente General Jaime Milans del Bosch y Ussía, en relación con su arresto y las medidas disciplinarias adoptadas en su contra.

- La comunicación inicial (página 1) corresponde al Teniente G...",ESTADO MAYOR DEL EJERCITO TENIENTE GENERAL JEFE mcm.,https://23fbuscador.rtve.es/document/ocr/1741?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/136_2026_secreto_informacion_sobre_circunstancias_de_la_detencion_de_milans_del_bosch.pdf
rtve_1740,rtve_buscador,1740,RESERVADO: dación en cuenta de recurso de queja de Milans del Bosch sobre su detención.,1,"La página 1 contiene una providencia del Consejo Supremo de Justicia Militar, fechada el 26 de marzo de 1981, en la que se aborda un escrito del Teniente General Jaime Milans del Bosch y Ussía referente a un arresto impuesto tras los sucesos de febrero de ese año. El Consejo determina que dicho escr...",CONSEJO SUPREMO DE JUSTICIA MILITAR RELATORIA DE EJERCITO 26 de Marzo de 1.981,https://23fbuscador.rtve.es/document/ocr/1740?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/135_2026_reservado_dacion_en_cuenta_de_recurso_de_queja_de_milans_del_bosch_sobre_su_dete.pdf
rtve_1739,rtve_buscador,1739,SECRETO: copia de telex dando instrucciones sobre medidas de seguridad con las visitas a Tejero.,3,"El conjunto de documentos reporta la detención y situación del teniente coronel Tejero en octubre de 1982. En la página 1 se notifica al Ministerio de Defensa sobre su ingreso en prisión naval en Cartagena, siguiendo instrucciones verbales previas, y se solicita directrices para el régimen carcelari...",PP RETMCZA RETJAXZ ZNR,https://23fbuscador.rtve.es/document/ocr/1739?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/134_2026_secreto_copia_de_telex_dando_instrucciones_sobre_medidas_de_seguridad_con_las_vi.pdf
rtve_1738,rtve_buscador,1738,SECRETO: comunicando levantamiento de incomunicación de Tejero.,2,"Resumen global:

El documento aborda una comunicación dirigida al Ministro de Defensa Narciso Serra sobre la necesidad de resolver con prontitud un asunto previo relacionado con las condiciones de visita para detenidos en el ámbito militar, reguladas según el artículo 28 y sujetas a supervisión del ...","PERSONAL Y URGENTE Madrid, 18 de febrero de 1.983 Almirante",https://23fbuscador.rtve.es/document/ocr/1738?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/133_2026_secreto_comunicando_levantamiento_de_incomunicacion_de_tejero.pdf
rtve_1737,rtve_buscador,1737,SECRETO: comunicando sanción a consejeros del Consejo Supremo de Justicia Militar.,1,"La página 1 detalla un incidente ocurrido el 17 de junio de 1982 durante una sesión del Consejo Supremo de Justicia Militar, en el que los generales consejeros José Barcina Rodríguez y Justo Carrero Ramos mostraron una conducta irrespetuosa hacia el presidente en funciones. Como consecuencia, se les...",CONSEJO SUPREMO DE JUSTICIA MILITAR PRESIDENTE en Funciones Consejo Reunido en Sala de Justicia,https://23fbuscador.rtve.es/document/ocr/1737?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/132_2026_secreto_comunicando_sancion_a_consejeros_del_consejo_supremo_de_justicia_militar.pdf
rtve_1736,rtve_buscador,1736,SECRETO: informe jurídico sobre recurso contra la desestimación de la recusación del Ministro de Defensa.,3,"El documento oficial del Ministerio de Defensa, fechado en agosto y septiembre de 1981, se refiere al trámite administrativo relativo al Recurso de Reposición presentado por José Cid Fortea, representado legalmente por Juan Corujo y López-Villamil. En primera instancia, se indica que no existió una ...",MINISTERIO DE DEFENSA GABINETE DEL MINISTRO PRESIDENCIA DEL GOBIERNO,https://23fbuscador.rtve.es/document/ocr/1736?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/131_2026_secreto_informe_juridico_sobre_recurso_contra_la_desestimacion_de_la_recusacion_.pdf
rtve_1735,rtve_buscador,1735,SECRETO: traslado de peticiones de los Abogados de los condenados.,8,"El documento oficial del Ministerio de Defensa, fechado el 5 de agosto de 1981, se refiere a la Causa 2/81 vinculada a los sucesos del 23-F e incluye un anexo con un escrito de los abogados defensores dirigido al Ministro de Defensa. Los abogados denuncian múltiples violaciones procesales y de derec...",MINISTRO DE DEFENSA GABINETE N.º 235/87.S/FC,https://23fbuscador.rtve.es/document/ocr/1735?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/130_2026_secreto_traslado_de_peticiones_de_los_abogados_de_los_condenados.pdf
rtve_1734,rtve_buscador,1734,"""Nota Informativa sobre la repercusión en prensa del arresto de Tejero en 1978 cuando era Jefe de la Comandancia de Málaga",32,"Resumen global:

En octubre de 1977, el Teniente Coronel Antonio Tejero Molina, jefe de la Comandancia de la Guardia Civil en Málaga, fue arrestado y destituido por orden del Ministerio del Interior debido a su intervención unilateral y contraria a las instrucciones del gobernador civil durante la d...",DIRECCION GENERAL DE LA GUARDIA CIVIL CONFIDENCIA NÚMERO 517 S. I. G. C. 312.° COMANDANCIA GUARDIA CIVIL ALICANTE,https://23fbuscador.rtve.es/document/ocr/1734?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/12_1978_nota_informativa_sobre_la_repercusion_en_prensa_del_arresto_de_tejero_en_1978_cu.pdf
rtve_1733,rtve_buscador,1733,SECRETO: comunicación procesamiento implicado.,1,"El comunicado oficial del Ministerio de Defensa, fechado el 22 de abril de 1981 y dirigido al Almirante Jefe del Estado Mayor de la Armada, informa sobre la firmeza del Auto de Procesamiento del Capitán de Navío Camilo Méndez Vives, tras desestimarse el recurso presentado contra él. El documento se ...",MINISTERIO DE DEFENSA GABINETE DEL MINISTRO S.E.,https://23fbuscador.rtve.es/document/ocr/1733?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/129_2026_secreto_comunicacion_procesamiento_implicado.pdf
rtve_1732,rtve_buscador,1732,SECRETO: comunicación procesamiento implicado.,1,"La página 1 contiene una comunicación oficial del Ministerio de Defensa, dirigida al Teniente General Jefe del Estado Mayor del Ejército, informando que el Auto de Procesamiento contra el General de División Luis Torres Rojas ha quedado firme tras desestimarse el recurso interpuesto, en cumplimiento...",MINISTERIO DE DEFENSA GABINETE DEL MINISTRO Excmo. Sr. General de División don LUIS TORRES ROJAS,https://23fbuscador.rtve.es/document/ocr/1732?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/128_2026_secreto_comunicacion_procesamiento_implicado.pdf
rtve_1731,rtve_buscador,1731,RESERVADO: comunicación procesamiento implicado.,1,"El documento oficial del Consejo Supremo de Justicia Militar, fechado el 17 de junio de 1981, remite al Ministro de Defensa el testimonio del auto de procesamiento contra el Capitán de Artillería Juan Batista Gonzalez, tras la desestimación del recurso interpuesto. La remisión se realiza conforme al...",CONSEJO SUPREMO DE JUSTICIA MILITAR RELATORIA DE EJERCITO art.555 del Código de Justicia Militar,https://23fbuscador.rtve.es/document/ocr/1731?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/127_2026_reservado_comunicacion_procesamiento_implicado.pdf
rtve_1730,rtve_buscador,1730,RESERVADO: comunicación procesamiento implicado.,1,"El documento es una comunicación oficial del Consejo Supremo de Justicia Militar, fechada el 12 de mayo de 1981, dirigida al Ministro de Defensa. En ella se informa sobre el envío de los autos de procesamiento del Coronel Diego Ibáñez Inglés y del Teniente Coronel Pedro Mas Oliver, los cuales quedar...",CONSEJO SUPREMO DE JUSTICIA MILITAR artº 555 del Código de Justicia Militar Consejo Reunido en Sala de Justicia,https://23fbuscador.rtve.es/document/ocr/1730?page_size=200&page=1,https://www.rtve.es/contenidos/documentos/23f-desclasificado/126_2026_reservado_comunicacion_procesamiento_implicado.pdf
